ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core4_core,load_l2sp,hart_0,Accumulator,5468748000,0,15633,15633,15633,1,1
system_pxn0_pod0_core4_core,store_l2sp,hart_0,Accumulator,5468748000,0,1136,1136,1136,1,1
system_pxn0_pod0_core4_core,atomic_l2sp,hart_0,Accumulator,5468748000,0,204,204,204,1,1
system_pxn0_pod0_core4_core,load_dram,hart_0,Accumulator,5468748000,0,19486,19486,19486,1,1
system_pxn0_pod0_core4_core,store_dram,hart_0,Accumulator,5468748000,0,1,1,1,1,1
system_pxn0_pod0_core4_core,atomic_dram,hart_0,Accumulator,5468748000,0,16397,16397,16397,1,1
system_pxn0_pod0_core4_core,load_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,store_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,atomic_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_load_l1sp,hart_0,Accumulator,5468748000,0,283164,283164,283164,1,1
system_pxn0_pod0_core4_core,useful_store_l1sp,hart_0,Accumulator,5468748000,0,151558,151558,151558,1,1
system_pxn0_pod0_core4_core,useful_atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_load_l2sp,hart_0,Accumulator,5468748000,0,7821,7821,7821,1,1
system_pxn0_pod0_core4_core,useful_store_l2sp,hart_0,Accumulator,5468748000,0,1112,1112,1112,1,1
system_pxn0_pod0_core4_core,useful_atomic_l2sp,hart_0,Accumulator,5468748000,0,180,180,180,1,1
system_pxn0_pod0_core4_core,useful_load_dram,hart_0,Accumulator,5468748000,0,19456,19456,19456,1,1
system_pxn0_pod0_core4_core,useful_store_dram,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_atomic_dram,hart_0,Accumulator,5468748000,0,16384,16384,16384,1,1
system_pxn0_pod0_core4_core,pgas_translations,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,l2sp_interarrival,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,busy_cycles,,Accumulator,5468748000,0,1390412,1390412,1390412,1,1
system_pxn0_pod0_core4_core,stall_cycles,,Accumulator,5468748000,0,855031,7628575611,7715,1,84071
system_pxn0_pod0_core4_core,icache_miss,,Accumulator,5468748000,0,3260,3260,3260,1,1
system_pxn0_pod0_core4_core,memory_wait_cycles,,Accumulator,5468748000,0,2971225,2971225,2971225,1,1
system_pxn0_pod0_core4_core,active_idle_cycles,,Accumulator,5468748000,0,7715,7715,7715,1,1
system_pxn0_pod0_core4_core,load_latency_total,,Accumulator,5468748000,0,2971225,102147747,542501,2,622
system_pxn0_pod0_core4_core,load_request_count,,Accumulator,5468748000,0,542501,542501,542501,1,1
system_pxn0_pod0_core4_core,dram_load_latency_total,,Accumulator,5468748000,0,766329,34330931,19486,34,275
system_pxn0_pod0_core4_core,dram_load_request_count,,Accumulator,5468748000,0,19486,19486,19486,1,1
system_pxn0_pod0_core4_core,useful_busy_cycles,,Accumulator,5468748000,0,1164948,1164948,1164948,1,1
system_pxn0_pod0_core4_core,useful_memory_wait_cycles,,Accumulator,5468748000,0,2690528,2690528,2690528,1,1
system_pxn0_pod0_core4_core,useful_active_idle_cycles,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_load_latency_total,,Accumulator,5468748000,0,2690528,96466298,479675,2,275
system_pxn0_pod0_core4_core,useful_load_request_count,,Accumulator,5468748000,0,479675,479675,479675,1,1
system_pxn0_pod0_core4_core,useful_dram_load_latency_total,,Accumulator,5468748000,0,765100,34272222,19456,34,275
system_pxn0_pod0_core4_core,useful_dram_load_request_count,,Accumulator,5468748000,0,19456,19456,19456,1,1
system_pxn0_pod0_core4_core,outstanding_requests_sum,,Accumulator,5468748000,0,3513726,3513726,3513726,1,1
system_pxn0_pod0_core4_core,useful_outstanding_requests_sum,,Accumulator,5468748000,0,3170203,3170203,3170203,1,1
system_pxn0_pod0_core4_core,dram_outstanding_requests_sum,,Accumulator,5468748000,0,785815,785815,785815,1,1
system_pxn0_pod0_core4_core,useful_dram_outstanding_requests_sum,,Accumulator,5468748000,0,784556,784556,784556,1,1
system_pxn0_pod0_core5_core,load_l1sp,hart_0,Accumulator,5468748000,0,309592,309592,309592,1,1
system_pxn0_pod0_core5_core,store_l1sp,hart_0,Accumulator,5468748000,0,178885,178885,178885,1,1
system_pxn0_pod0_core5_core,atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,load_l2sp,hart_0,Accumulator,5468748000,0,15527,15527,15527,1,1
system_pxn0_pod0_core5_core,store_l2sp,hart_0,Accumulator,5468748000,0,1084,1084,1084,1,1
system_pxn0_pod0_core5_core,atomic_l2sp,hart_0,Accumulator,5468748000,0,206,206,206,1,1
system_pxn0_pod0_core5_core,load_dram,hart_0,Accumulator,5468748000,0,19486,19486,19486,1,1
system_pxn0_pod0_core5_core,store_dram,hart_0,Accumulator,5468748000,0,1,1,1,1,1
system_pxn0_pod0_core5_core,atomic_dram,hart_0,Accumulator,5468748000,0,16421,16421,16421,1,1
system_pxn0_pod0_core5_core,load_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,store_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,atomic_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_load_l1sp,hart_0,Accumulator,5468748000,0,282031,282031,282031,1,1
system_pxn0_pod0_core5_core,useful_store_l1sp,hart_0,Accumulator,5468748000,0,150945,150945,150945,1,1
system_pxn0_pod0_core5_core,useful_atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_load_l2sp,hart_0,Accumulator,5468748000,0,7719,7719,7719,1,1
system_pxn0_pod0_core5_core,useful_store_l2sp,hart_0,Accumulator,5468748000,0,1060,1060,1060,1,1
system_pxn0_pod0_core5_core,useful_atomic_l2sp,hart_0,Accumulator,5468748000,0,182,182,182,1,1
system_pxn0_pod0_core5_core,useful_load_dram,hart_0,Accumulator,5468748000,0,19456,19456,19456,1,1
system_pxn0_pod0_core5_core,useful_store_dram,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_atomic_dram,hart_0,Accumulator,5468748000,0,16384,16384,16384,1,1
system_pxn0_pod0_core5_core,pgas_translations,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,l2sp_interarrival,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,busy_cycles,,Accumulator,5468748000,0,1387995,1387995,1387995,1,1
system_pxn0_pod0_core5_core,stall_cycles,,Accumulator,5468748000,0,1060207,9280939671,7735,1,84101
system_pxn0_pod0_core5_core,icache_miss,,Accumulator,5468748000,0,3260,3260,3260,1,1
system_pxn0_pod0_core5_core,memory_wait_cycles,,Accumulator,5468748000,0,2970532,2970532,2970532,1,1
system_pxn0_pod0_core5_core,active_idle_cycles,,Accumulator,5468748000,0,7735,7735,7735,1,1
system_pxn0_pod0_core5_core,load_latency_total,,Accumulator,5468748000,0,2970532,102700660,541202,2,621
system_pxn0_pod0_core5_core,load_request_count,,Accumulator,5468748000,0,541202,541202,541202,1,1
system_pxn0_pod0_core5_core,dram_load_latency_total,,Accumulator,5468748000,0,770443,34946331,19486,34,229
system_pxn0_pod0_core5_core,dram_load_request_count,,Accumulator,5468748000,0,19486,19486,19486,1,1
system_pxn0_pod0_core5_core,useful_busy_cycles,,Accumulator,5468748000,0,1160830,1160830,1160830,1,1
system_pxn0_pod0_core5_core,useful_memory_wait_cycles,,Accumulator,5468748000,0,2686802,2686802,2686802,1,1
system_pxn0_pod0_core5_core,useful_active_idle_cycles,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_load_latency_total,,Accumulator,5468748000,0,2686802,96835488,477777,2,229
system_pxn0_pod0_core5_core,useful_load_request_count,,Accumulator,5468748000,0,477777,477777,477777,1,1
